ID_TA,Rating,score1,score2,score3,score4,sum_score
d4769559,3.5,3.5,3.5,0.0,3.0,10.0
d7239661,4.5,4.5,4.5,4.5,4.5,18.0
d7905437,4.5,0.0,0.0,0.0,0.0,0.0
d2318031,4.5,0.0,0.0,0.0,0.0,0.0
d2649375,4.5,4.5,4.5,4.5,4.5,18.0
d8574652,4.5,0.0,0.0,0.0,0.0,0.0
d7992923,4.5,4.5,5.0,0.0,4.0,13.5
d10337964,5.0,4.5,4.5,0.0,5.0,14.0
d876314,4.0,4.0,4.0,4.0,3.5,15.5
d11829650,4.5,4.5,4.5,0.0,4.0,13.0
d1103406,4.5,4.5,4.5,0.0,4.5,13.5
d8485008,1.0,0.0,0.0,0.0,0.0,0.0
d4131339,4.5,0.0,4.5,0.0,4.5,9.0
d8811869,4.0,4.0,3.5,0.0,4.0,11.5
d10746433,4.0,3.5,4.0,0.0,4.0,11.5
d4006828,4.5,0.0,0.0,0.0,0.0,0.0
d986333,4.5,4.5,4.5,4.0,3.5,16.5
d1081786,4.0,4.0,4.0,4.0,3.5,15.5
d1385877,4.0,4.0,4.0,0.0,4.0,12.0
d1233782,4.0,4.0,4.0,4.0,4.0,16.0
d9991883,5.0,0.0,0.0,0.0,0.0,0.0
d6601390,5.0,0.0,0.0,0.0,0.0,0.0
d4767543,3.0,0.0,0.0,0.0,0.0,0.0
d12724324,5.0,0.0,0.0,0.0,0.0,0.0
d1014172,4.5,4.5,4.5,4.5,4.5,18.0
d806165,3.5,0.0,0.0,0.0,0.0,0.0
d7337294,4.5,5.0,5.0,0.0,4.5,14.5
d997521,3.5,4.0,3.5,4.0,4.0,15.5
d6529904,5.0,0.0,0.0,0.0,0.0,0.0
d3859523,5.0,0.0,0.0,0.0,0.0,0.0
d2661204,4.5,5.0,4.5,0.0,4.5,14.0
d12321379,4.5,4.5,4.5,0.0,5.0,14.0
d8023456,3.5,0.0,0.0,0.0,0.0,0.0
d1344160,4.0,0.0,0.0,0.0,0.0,0.0
d9980429,5.0,0.0,0.0,0.0,0.0,0.0
d4103120,3.5,3.5,4.0,4.0,4.0,15.5
d12632847,5.0,0.0,0.0,0.0,0.0,0.0
d1392024,4.0,4.5,4.0,3.5,4.0,16.0
d4503964,2.0,2.5,2.0,2.5,2.0,9.0
d1389723,4.0,4.0,4.5,4.0,3.5,16.0
d12005948,4.5,0.0,0.0,0.0,0.0,0.0
d5787843,4.0,3.5,4.0,0.0,3.5,11.0
d4176719,4.5,4.5,4.5,4.0,4.5,17.5
d7110813,5.0,0.0,0.0,0.0,0.0,0.0
d8510311,4.5,4.5,4.0,0.0,4.5,13.0
d8669924,5.0,0.0,0.0,0.0,0.0,0.0
d717319,3.5,3.5,3.5,4.0,4.0,15.0
d12686116,5.0,0.0,0.0,0.0,0.0,0.0
d7284012,3.0,2.5,2.5,0.0,3.0,8.0
d10506872,5.0,0.0,0.0,0.0,0.0,0.0
d8446489,5.0,0.0,0.0,0.0,0.0,0.0
d780747,3.5,3.5,3.5,3.5,3.0,13.5
d12143315,5.0,0.0,0.0,0.0,0.0,0.0
d2385661,4.5,4.5,4.5,4.5,4.5,18.0
d8811868,4.5,4.0,3.5,0.0,3.5,11.0
d12321915,4.5,4.0,4.0,0.0,4.0,12.0
d3254131,4.0,4.5,4.0,0.0,4.5,13.0
d6180266,3.5,0.0,0.0,0.0,0.0,0.0
d7186363,4.0,4.0,4.0,0.0,4.0,12.0
d4767766,4.0,0.0,0.0,0.0,0.0,0.0
d6783603,4.0,4.0,4.0,4.5,4.0,16.5
d5122823,3.5,0.0,0.0,0.0,0.0,0.0
d7607438,4.5,4.5,4.5,0.0,4.5,13.5
d1118843,3.5,3.5,4.0,3.5,3.5,14.5
d4768676,4.0,4.0,4.0,0.0,3.5,11.5
d1978693,4.0,3.5,3.0,4.0,3.5,14.0
d1020220,4.0,4.0,4.0,4.0,3.5,15.5
d5520318,3.5,3.0,3.5,0.0,3.5,10.0
d4572615,4.5,4.5,5.0,0.0,5.0,14.5
d11655070,4.0,4.0,3.5,0.0,3.5,11.0
d3822598,4.0,0.0,0.0,0.0,0.0,0.0
d1035116,5.0,0.0,0.0,0.0,0.0,0.0
d697907,2.5,3.0,2.5,3.0,2.5,11.0
d3710284,3.5,3.5,4.0,3.5,3.5,14.5
d4820202,4.5,4.5,4.5,4.0,4.5,17.5
d4308616,4.5,0.0,0.0,0.0,0.0,0.0
d5851564,5.0,0.0,0.0,0.0,0.0,0.0
d8565731,4.5,4.0,4.5,0.0,4.0,12.5
d12174920,4.0,0.0,0.0,0.0,0.0,0.0
d719139,3.5,3.5,3.5,3.5,3.5,14.0
d9708404,4.5,0.0,0.0,0.0,0.0,0.0
d714925,3.5,0.0,0.0,0.0,0.0,0.0
d5505616,4.0,0.0,0.0,0.0,0.0,0.0
d1764357,4.0,4.0,4.0,4.0,3.0,15.0
d2081935,4.0,4.0,4.5,4.0,4.5,17.0
d4754009,2.5,2.5,1.5,0.0,2.0,6.0
d5414865,4.5,4.5,4.5,0.0,4.5,13.5
d13147164,4.0,0.0,0.0,0.0,0.0,0.0
d8654423,4.5,4.5,4.5,0.0,3.5,12.5
d4601434,4.0,4.5,4.5,0.0,4.5,13.5
d12709083,4.5,4.0,3.0,0.0,4.5,11.5
d10376993,4.5,4.5,4.0,0.0,4.0,12.5
d4133724,4.5,4.5,4.0,4.0,4.5,17.0
d8042002,4.0,4.5,4.0,0.0,4.0,12.5
d4225510,3.0,2.5,3.0,3.5,3.0,12.0
d5796262,3.5,3.5,4.0,0.0,3.0,10.5
d12377381,4.0,4.0,4.0,0.0,3.5,11.5
d2046326,4.5,4.5,4.5,4.5,4.5,18.0
d1389798,5.0,5.0,5.0,5.0,5.0,20.0
d11746029,5.0,4.5,4.5,0.0,4.5,13.5
d7359552,4.5,4.5,4.5,0.0,4.5,13.5
d10850410,4.0,4.5,4.0,0.0,4.0,12.5
d3228753,3.5,3.5,3.5,4.0,3.5,14.5
d4171575,5.0,5.0,5.0,5.0,4.5,19.5
d5513766,4.0,0.0,4.5,0.0,4.5,9.0
d5944324,3.0,0.0,0.0,0.0,0.0,0.0
d2713123,4.5,4.5,4.5,4.0,4.0,17.0
d5878125,1.0,0.0,0.0,0.0,0.0,0.0
d8557129,3.0,0.0,0.0,0.0,0.0,0.0
d1391266,4.0,4.0,4.0,4.5,4.5,17.0
d6786971,3.5,4.0,3.5,4.0,4.0,15.5
d2186251,3.5,3.5,3.5,3.5,4.0,14.5
d8277687,2.5,0.0,2.5,0.0,2.0,4.5
d8339910,4.0,0.0,0.0,0.0,0.0,0.0
d1391372,4.5,0.0,4.0,0.0,4.0,8.0
d1104457,3.5,3.5,3.5,4.0,3.0,14.0
d5609033,3.5,3.5,3.5,0.0,3.5,10.5
d8436607,4.5,4.5,4.5,0.0,4.5,13.5
d929072,4.0,0.0,0.0,0.0,0.0,0.0
d10498586,4.5,4.0,4.0,0.0,4.0,12.0
d802419,3.5,4.0,4.0,4.0,3.5,15.5
d2659008,3.5,4.0,3.5,3.5,4.0,15.0
d3721652,3.5,3.5,4.0,3.0,3.5,14.0
d1421024,4.0,4.5,3.0,3.5,4.5,15.5
d13121217,4.5,0.0,0.0,0.0,0.0,0.0
d4104379,4.0,4.5,4.0,4.0,4.0,16.5
d733721,4.0,4.0,4.0,3.5,3.5,15.0
d4541267,3.5,3.5,3.5,0.0,3.5,10.5
d753156,4.0,0.0,0.0,0.0,0.0,0.0
d9602550,3.5,4.0,4.5,0.0,4.5,13.0
d4328803,4.0,0.0,0.0,0.0,0.0,0.0
d2419773,3.5,3.5,3.5,4.0,3.0,14.0
d12180455,3.0,3.5,3.0,0.0,3.5,10.0
d12429677,4.0,4.0,4.0,0.0,4.0,12.0
d785632,4.0,0.0,0.0,0.0,0.0,0.0
d8073714,3.5,0.0,0.0,0.0,0.0,0.0
d3700933,4.0,4.0,4.0,3.5,3.5,15.0
d8088600,4.5,4.5,4.0,0.0,4.0,12.5
d8027265,3.5,3.0,0.0,0.0,3.5,6.5
d6452343,3.5,4.0,3.5,4.0,4.0,15.5
d11500473,3.0,2.5,3.0,0.0,3.0,8.5
d10289048,4.5,0.0,0.0,0.0,0.0,0.0
d2143315,4.0,4.0,3.5,3.0,4.0,14.5
d10044251,4.5,4.5,4.5,0.0,5.0,14.0
d1959792,3.0,3.5,3.0,4.0,3.0,13.5
d7180093,3.5,4.0,4.0,0.0,3.5,11.5
d10382448,4.0,3.5,4.0,0.0,3.5,11.0
d8568461,4.5,4.5,4.0,0.0,4.5,13.0
d1554191,4.0,4.5,4.0,3.5,4.0,16.0
d959133,3.5,0.0,0.0,0.0,0.0,0.0
d2615827,4.0,4.5,4.5,4.0,4.0,17.0
d7123474,4.0,0.0,0.0,0.0,0.0,0.0
d5959104,4.5,4.5,4.5,4.0,4.5,17.5
d11680076,4.0,0.0,0.0,0.0,0.0,0.0
d7274598,4.5,0.0,0.0,0.0,0.0,0.0
d8022606,4.5,4.0,4.0,0.0,4.0,12.0
d10480534,4.0,0.0,0.0,0.0,0.0,0.0
d4040219,4.0,4.0,4.0,4.5,4.0,16.5
d12016579,4.5,0.0,0.0,0.0,0.0,0.0
d12486169,4.5,4.5,4.5,0.0,4.5,13.5
d5863831,4.0,0.0,0.0,0.0,0.0,0.0
d1025317,4.0,0.0,0.0,0.0,0.0,0.0
d5539675,4.5,4.5,4.5,4.5,4.5,18.0
d982893,4.5,4.5,4.5,4.0,4.5,17.5
d3932498,4.0,4.0,4.0,0.0,3.5,11.5
d8123098,3.5,3.5,3.5,0.0,3.5,10.5
d5867887,3.5,4.5,4.0,0.0,4.0,12.5
d3340268,3.0,3.5,3.5,3.5,3.5,14.0
d10212208,4.0,4.5,4.5,0.0,4.0,13.0
d4520131,3.5,0.0,0.0,0.0,0.0,0.0
d2348565,3.5,3.5,4.0,4.0,3.5,15.0
d8338650,4.0,0.0,0.0,0.0,0.0,0.0
d8796298,5.0,0.0,0.0,0.0,0.0,0.0
d8088323,4.0,4.5,4.5,0.0,4.0,13.0
d9790732,4.5,4.0,4.5,0.0,4.0,12.5
d4312923,4.5,4.5,4.5,4.5,4.5,18.0
d7807007,4.5,4.5,4.0,0.0,4.0,12.5
d8843537,4.0,4.0,3.5,0.0,3.5,11.0
d7706528,3.5,3.5,3.5,0.0,4.0,11.0
d7137994,3.5,3.0,3.5,0.0,4.0,10.5
d680378,4.0,4.0,4.0,3.5,4.0,15.5
d6110037,4.0,0.0,0.0,0.0,0.0,0.0
d3386632,4.0,0.0,4.0,0.0,4.0,8.0
d7656448,4.5,4.5,4.5,0.0,4.0,13.0
d2460829,4.0,0.0,0.0,0.0,0.0,0.0
d11924398,5.0,4.0,4.5,0.0,4.0,12.5
d10535199,4.5,4.5,4.5,0.0,4.5,13.5
d6564792,4.0,0.0,0.0,0.0,0.0,0.0
d2407585,3.5,3.5,3.5,3.5,4.0,14.5
d1422444,3.0,0.0,0.0,0.0,0.0,0.0
d3514061,4.5,4.5,4.5,4.5,4.5,18.0
d4746098,4.5,4.5,4.5,4.5,4.5,18.0
d10064793,3.5,3.5,2.5,0.0,2.5,8.5
d10780691,4.5,4.0,4.0,0.0,4.0,12.0
d4701396,3.5,3.5,3.5,3.0,3.0,13.0
d7342558,4.0,4.0,4.0,4.0,3.5,15.5
d1420156,4.0,0.0,0.0,0.0,0.0,0.0
d991263,2.5,3.0,3.0,4.0,2.5,12.5
d3492443,4.0,4.5,4.5,4.5,4.0,17.5
d1469233,4.0,4.0,4.0,4.0,4.0,16.0
d2403454,3.5,4.0,3.5,3.5,3.5,14.5
d13008802,5.0,4.5,4.0,0.0,4.0,12.5
d12112688,5.0,4.5,4.5,0.0,4.5,13.5
d1924243,4.0,4.0,4.0,4.0,3.5,15.5
d2666489,4.5,0.0,0.0,0.0,0.0,0.0
d8134432,4.0,4.0,4.5,0.0,4.0,12.5
d5959206,4.5,4.5,4.0,4.0,4.0,16.5
d5877629,4.0,0.0,0.0,0.0,0.0,0.0
d7817874,4.0,0.0,0.0,0.0,0.0,0.0
d958060,4.0,4.0,4.0,3.5,3.5,15.0
d7724863,4.0,4.0,4.5,0.0,4.0,12.5
d954506,4.0,3.5,3.5,0.0,3.5,10.5
d3964218,5.0,0.0,0.0,0.0,0.0,0.0
d5593308,3.5,3.5,3.5,3.0,3.5,13.5
d6828065,3.5,3.0,3.5,4.5,3.0,14.0
d12234989,3.0,3.5,3.0,0.0,3.0,9.5
d694560,4.0,4.5,4.0,4.0,4.0,16.5
d2616915,4.0,4.5,4.0,3.5,3.5,15.5
d718283,4.0,4.0,4.0,4.0,3.5,15.5
d10830640,5.0,0.0,0.0,0.0,0.0,0.0
d12208230,3.0,3.5,3.5,0.0,3.0,10.0
d10170400,4.0,0.0,0.0,0.0,0.0,0.0
d942078,3.5,4.0,3.5,3.5,4.0,15.0
d10496163,4.5,0.0,0.0,0.0,0.0,0.0
d4185954,4.0,4.0,3.5,4.0,4.0,15.5
d1095917,4.0,4.0,3.5,0.0,4.5,12.0
d1084209,3.5,3.5,3.5,3.0,3.5,13.5
d10153813,4.0,0.0,0.0,0.0,0.0,0.0
d2221564,4.0,4.0,3.5,3.5,4.0,15.0
d5794546,1.0,0.0,0.0,0.0,0.0,0.0
d4501825,3.0,3.5,4.0,3.5,3.5,14.5
d5001296,4.0,3.5,3.5,0.0,4.0,11.0
d1516641,4.5,4.5,4.5,4.5,4.5,18.0
d694847,4.5,4.5,4.5,4.0,4.0,17.0
d1981754,3.5,3.0,2.5,4.5,2.0,12.0
d2543428,4.5,5.0,4.0,4.0,4.5,17.5
d7067725,3.5,3.5,3.5,0.0,3.0,10.0
d6720352,3.5,0.0,0.0,0.0,0.0,0.0
d3292800,3.5,3.5,3.5,4.0,3.5,14.5
d10810839,4.5,0.0,0.0,0.0,0.0,0.0
d11932471,5.0,0.0,0.0,0.0,0.0,0.0
d753094,4.5,4.5,4.5,4.5,4.5,18.0
d8671996,4.0,4.0,4.0,0.0,3.5,11.5
d13310377,4.0,0.0,2.5,0.0,2.5,5.0
d4132322,4.5,4.5,4.5,4.0,4.0,17.0
d9878830,4.0,3.5,4.0,0.0,3.0,10.5
d8544611,4.5,4.5,4.0,0.0,4.5,13.0
d8460604,3.5,0.0,0.0,0.0,0.0,0.0
d1756552,4.5,4.5,4.5,4.5,4.5,18.0
d8552566,3.5,0.0,0.0,0.0,0.0,0.0
d6734954,4.0,4.0,4.5,4.5,4.0,17.0
d5220152,3.0,0.0,0.0,0.0,0.0,0.0
d4492713,4.0,3.5,4.0,4.0,3.5,15.0
d3308333,4.0,4.0,4.0,4.5,4.0,16.5
d9582411,4.5,4.5,4.5,0.0,4.0,13.0
d6485620,3.5,3.0,3.5,3.0,3.5,13.0
d12225305,3.0,0.0,0.0,0.0,0.0,0.0
d1331389,3.5,3.5,4.0,0.0,3.5,11.0
d1952667,4.0,4.5,5.0,0.0,4.5,14.0
d2416571,4.0,4.0,4.0,4.0,4.0,16.0
d747812,4.5,4.5,4.5,4.5,4.5,18.0
d12479585,4.0,4.0,4.0,0.0,4.0,12.0
d6855688,3.5,3.5,4.0,3.5,3.5,14.5
d8418837,5.0,0.0,0.0,0.0,0.0,0.0
d8285220,4.0,4.0,3.5,0.0,4.0,11.5
d7938885,3.5,4.0,4.5,0.0,3.5,12.0
d12543272,4.0,0.0,0.0,0.0,0.0,0.0
d9747733,4.0,4.0,4.0,0.0,3.5,11.5
d4287827,4.0,0.0,0.0,0.0,0.0,0.0
d754347,3.5,4.0,3.5,3.5,3.5,14.5
d7274393,3.5,3.0,3.5,0.0,3.5,10.0
d1316066,3.5,3.5,3.5,2.5,3.0,12.5
d966330,4.5,4.5,4.5,0.0,4.5,13.5
d10153363,3.5,0.0,0.0,0.0,0.0,0.0
d12801498,5.0,0.0,0.0,0.0,0.0,0.0
d10027139,5.0,0.0,0.0,0.0,0.0,0.0
d3243712,3.5,3.5,3.5,4.0,3.5,14.5
d1044596,3.5,3.0,3.5,3.0,3.5,13.0
d7249290,4.0,4.0,4.5,0.0,4.0,12.5
d7182796,3.5,3.5,4.0,0.0,3.5,11.0
d1653163,4.5,0.0,0.0,0.0,0.0,0.0
d1323120,4.5,4.5,4.0,4.0,4.0,16.5
d3292685,4.0,4.5,4.5,4.0,4.5,17.5
d5243358,5.0,0.0,0.0,0.0,0.0,0.0
d8703474,4.0,4.5,4.5,0.0,4.0,13.0
d12355270,4.5,0.0,0.0,0.0,0.0,0.0
d11652067,4.5,0.0,0.0,0.0,0.0,0.0
d4563335,3.0,3.5,3.5,3.5,3.5,14.0
d2370516,4.0,4.0,3.5,3.5,3.0,14.0
d13164709,5.0,5.0,5.0,0.0,4.5,14.5
d3743155,3.5,3.5,4.0,3.5,3.5,14.5
d990704,4.0,4.0,4.0,4.0,3.5,15.5
d1788836,4.5,4.5,4.5,3.5,4.5,17.0
d12339651,5.0,5.0,5.0,0.0,5.0,15.0
d7124130,3.0,3.0,3.0,0.0,3.0,9.0
d3176474,4.0,4.0,4.0,4.0,4.0,16.0
d6642087,4.0,0.0,0.0,0.0,0.0,0.0
d4768616,3.0,0.0,0.0,0.0,0.0,0.0
d7157772,4.5,4.5,4.5,0.0,4.0,13.0
d1905582,4.5,4.5,4.5,4.0,4.5,17.5
d991184,4.5,0.0,0.0,0.0,0.0,0.0
d5452880,4.0,4.0,4.0,4.0,3.5,15.5
d3529216,4.0,4.5,4.0,3.5,4.0,16.0
d7124361,3.5,0.0,0.0,0.0,0.0,0.0
d953435,3.5,0.0,0.0,0.0,0.0,0.0
d5799840,4.0,0.0,0.0,0.0,0.0,0.0
d12407737,3.5,0.0,0.0,0.0,0.0,0.0
d6427151,4.0,4.0,4.0,0.0,4.0,12.0
d3749465,3.5,4.0,4.0,0.0,4.5,12.5
d10815874,4.0,0.0,0.0,0.0,0.0,0.0
d13291104,5.0,0.0,0.0,0.0,0.0,0.0
d877239,3.0,4.0,4.0,0.0,4.0,12.0
d6699853,3.0,3.0,3.0,3.0,2.5,11.5
d12452214,5.0,4.5,4.5,0.0,4.5,13.5
d1345892,4.0,4.0,4.0,4.0,4.0,16.0
d8500482,4.5,4.5,4.0,0.0,4.5,13.0
d6981901,4.0,4.0,4.0,5.0,3.5,16.5
d4793858,3.5,3.5,3.5,0.0,3.5,10.5
d6514014,4.5,0.0,0.0,0.0,0.0,0.0
d1025735,4.0,4.0,3.5,4.0,3.5,15.0
d12293329,4.5,0.0,0.0,0.0,0.0,0.0
d11657332,2.0,2.5,2.5,0.0,2.5,7.5
d10391420,5.0,0.0,0.0,0.0,0.0,0.0
d10359637,4.0,0.0,0.0,0.0,0.0,0.0
d8297659,3.0,0.0,0.0,0.0,0.0,0.0
d10070015,4.5,0.0,0.0,0.0,0.0,0.0
d2489347,4.0,4.0,4.0,3.5,4.0,15.5
d5892349,4.0,4.0,4.0,4.0,4.0,16.0
d10218077,2.5,0.0,0.0,0.0,0.0,0.0
d2527679,4.5,4.0,4.0,4.5,4.0,16.5
d8605708,4.0,0.0,0.0,0.0,0.0,0.0
d718738,4.0,4.0,4.5,4.5,3.5,16.5
d783487,4.0,4.0,4.0,4.0,4.0,16.0
d1092647,4.0,4.0,4.5,3.5,4.5,16.5
d2201631,3.5,0.0,0.0,0.0,0.0,0.0
d785782,4.5,4.5,4.5,4.5,4.0,17.5
d943302,3.0,3.5,3.0,4.0,3.0,13.5
d3847434,4.0,0.0,0.0,0.0,0.0,0.0
d2649961,3.5,4.0,4.0,4.5,4.0,16.5
d2006151,4.0,4.0,4.0,4.5,3.5,16.0
d10469794,4.5,4.0,4.5,0.0,3.5,12.0
d8092459,4.0,4.0,4.0,0.0,4.0,12.0
d7777949,4.0,0.0,0.0,0.0,0.0,0.0
d12321578,4.5,4.5,4.5,0.0,4.5,13.5
d12276783,4.5,5.0,4.5,0.0,4.5,14.0
d947773,3.0,0.0,0.0,0.0,0.0,0.0
d8685336,4.5,4.0,4.5,0.0,4.5,13.0
d13227835,5.0,4.5,4.5,0.0,4.5,13.5
d10790411,3.5,0.0,0.0,0.0,0.0,0.0
d6839738,4.5,5.0,4.5,4.0,4.5,18.0
d990716,2.5,0.0,0.0,0.0,0.0,0.0
d10392813,4.5,3.5,3.5,0.0,4.0,11.0
d11954944,4.0,4.0,4.0,0.0,4.0,12.0
d10456239,4.5,4.5,4.5,0.0,4.5,13.5
d3491870,4.0,3.5,4.0,3.0,3.5,14.0
d7932729,4.5,4.0,5.0,0.0,4.5,13.5
d5768296,4.0,0.0,0.0,0.0,0.0,0.0
d9715512,4.0,3.5,3.5,0.0,2.5,9.5
d13075250,5.0,0.0,0.0,0.0,0.0,0.0
d2428753,4.0,4.5,3.5,3.5,4.0,15.5
d2285004,3.0,0.0,0.0,0.0,0.0,0.0
d2338076,4.0,4.0,4.0,3.5,4.0,15.5
d12716590,4.5,4.5,4.5,0.0,4.5,13.5
d10275907,5.0,5.0,5.0,0.0,5.0,15.0
d4793433,4.5,4.5,4.5,4.5,4.5,18.0
d10250880,4.5,4.5,4.5,0.0,4.5,13.5
d6945041,4.5,4.5,4.5,0.0,4.5,13.5
d5958908,4.5,4.5,4.5,3.5,4.5,17.0
d12838560,5.0,4.0,4.0,0.0,4.0,12.0
d6592710,5.0,5.0,5.0,0.0,5.0,15.0
d786517,3.5,4.0,3.5,4.0,4.0,15.5
d1093889,4.5,4.5,4.5,4.5,4.0,17.5
d11996108,4.0,0.0,0.0,0.0,0.0,0.0
d9878568,4.5,4.5,4.5,0.0,4.0,13.0
d11855497,5.0,0.0,0.0,0.0,0.0,0.0
d2369060,4.5,4.5,4.5,4.0,4.5,17.5
d4572330,3.0,3.0,3.5,3.5,3.5,13.5
d12354904,5.0,4.5,5.0,0.0,4.5,14.0
d11890407,5.0,0.0,0.0,0.0,0.0,0.0
d8844903,4.0,4.5,4.5,4.5,5.0,18.5
d12076348,3.5,4.0,4.0,0.0,4.0,12.0
d2519164,4.0,4.5,4.0,4.0,4.0,16.5
d6818575,3.5,0.0,0.0,0.0,0.0,0.0
d8057957,4.0,4.0,4.0,0.0,4.0,12.0
d12607692,4.0,4.0,4.0,0.0,3.5,11.5
d5776160,4.0,4.0,4.0,0.0,3.0,11.0
d10455782,4.0,0.0,0.0,0.0,0.0,0.0
d12557792,3.5,4.0,5.0,0.0,4.5,13.5
d12231282,5.0,5.0,4.5,0.0,4.5,14.0
d6948094,3.5,4.0,4.0,0.0,4.0,12.0
d12154404,3.5,4.5,4.5,0.0,4.0,13.0
d12640922,4.5,4.5,4.0,0.0,4.0,12.5
d4784694,4.0,4.0,3.5,3.0,4.0,14.5
d783229,4.0,0.0,0.0,0.0,0.0,0.0
d10449936,2.5,2.5,2.0,0.0,2.5,7.0
d3869660,4.5,4.5,5.0,0.0,5.0,14.5
d8055045,4.5,4.5,4.0,0.0,4.0,12.5
d5536229,4.0,4.0,4.5,0.0,4.0,12.5
d5001861,4.0,4.0,4.0,4.0,4.0,16.0
d4773996,4.5,4.5,4.5,0.0,4.5,13.5
d1853009,3.5,3.5,3.5,4.0,3.5,14.5
d12805951,4.0,0.0,0.0,0.0,0.0,0.0
d12439598,4.5,4.5,4.5,0.0,4.0,13.0
d877988,3.5,3.5,4.0,4.5,3.0,15.0
d10258547,3.5,3.0,0.0,0.0,3.5,6.5
d1418919,4.0,4.5,4.0,4.0,3.5,16.0
d12473251,4.5,0.0,0.0,0.0,0.0,0.0
d10397464,5.0,0.0,0.0,0.0,0.0,0.0
d5505626,3.0,0.0,0.0,0.0,0.0,0.0
d4354219,4.0,0.0,0.0,0.0,0.0,0.0
d4782898,4.5,4.0,4.0,0.0,4.0,12.0
d7248203,5.0,0.0,0.0,0.0,0.0,0.0
d3200379,3.5,0.0,0.0,0.0,0.0,0.0
d10032639,4.0,4.5,3.5,0.0,4.5,12.5
d10523197,3.5,4.5,4.5,0.0,4.0,13.0
d7755684,4.5,4.5,4.0,0.0,4.0,12.5
d692129,4.5,4.5,4.5,4.5,4.0,17.5
d4355287,4.5,4.5,4.5,4.0,4.5,17.5
d9836714,3.0,0.0,0.0,0.0,0.0,0.0
d11612956,4.0,4.0,4.0,0.0,4.0,12.0
d6405116,3.5,3.5,4.0,0.0,3.5,11.0
d9746446,4.5,4.0,4.5,0.0,4.0,12.5
d6739988,3.5,3.5,3.5,4.0,3.5,14.5
d7282194,4.0,3.5,4.0,0.0,3.5,11.0
d5999006,4.5,4.5,4.0,4.5,4.0,17.0
d12030257,4.5,4.5,4.5,0.0,4.5,13.5
d7123233,4.5,0.0,0.0,0.0,0.0,0.0
d10454641,4.0,0.0,0.0,0.0,0.0,0.0
d3253358,3.5,4.0,3.5,3.5,3.0,14.0
d5795652,3.0,0.0,0.0,0.0,0.0,0.0
d798188,4.0,0.0,0.0,0.0,0.0,0.0
d4916060,4.5,4.5,4.5,4.5,4.0,17.5
d10189848,4.0,0.0,0.0,0.0,0.0,0.0
d6716184,3.5,0.0,0.0,0.0,0.0,0.0
d6697452,4.5,4.5,4.5,5.0,4.5,18.5
d732356,4.5,4.5,4.5,4.5,4.0,17.5
d5486520,3.5,3.5,3.0,3.0,3.0,12.5
d1186943,4.5,4.5,4.5,0.0,4.5,13.5
d8776839,4.5,0.0,0.0,0.0,0.0,0.0
d1039341,4.0,0.0,0.0,0.0,0.0,0.0
d1166702,4.0,3.5,4.0,3.5,3.5,14.5
d3724523,4.0,4.0,4.0,4.0,3.5,15.5
d12165464,4.5,5.0,4.5,0.0,5.0,14.5
d4019768,4.0,3.5,4.0,0.0,3.0,10.5
d1343402,4.5,0.0,0.0,0.0,0.0,0.0
d8606325,4.0,4.5,4.5,0.0,4.0,13.0
d6620729,4.0,4.0,4.0,3.0,4.0,15.0
d1329415,4.5,0.0,0.0,0.0,0.0,0.0
d1342717,4.0,3.5,4.0,3.5,4.0,15.0
d12132618,4.5,4.5,4.0,0.0,4.0,12.5
d5776204,4.5,0.0,0.0,0.0,0.0,0.0
d6416929,3.5,0.0,0.0,0.0,0.0,0.0
d5452877,3.5,3.5,3.5,3.5,3.5,14.0
d7123732,4.5,0.0,0.0,0.0,0.0,0.0
d695143,4.0,5.0,4.5,0.0,4.5,14.0
d12929970,4.5,4.5,4.0,0.0,4.0,12.5
d12180860,4.5,4.5,4.5,0.0,4.5,13.5
d9695249,3.0,0.0,0.0,0.0,0.0,0.0
d6404740,3.5,3.5,3.5,3.5,3.0,13.5
d795879,4.5,4.5,4.5,4.0,3.5,16.5
d3844780,4.0,4.0,4.0,3.5,4.5,16.0
d11926278,4.5,4.5,4.0,0.0,5.0,13.5
d10047838,4.5,4.0,5.0,0.0,4.0,13.0
d6953191,4.0,3.5,4.0,0.0,3.5,11.0
d7345379,4.0,0.0,0.0,0.0,0.0,0.0
d7215494,4.5,5.0,5.0,0.0,4.5,14.5
d8338632,3.5,0.0,0.0,0.0,0.0,0.0
d10371753,4.5,5.0,5.0,0.0,4.5,14.5
d3308754,2.0,2.5,2.0,2.0,2.5,9.0
d1020594,3.5,3.5,3.5,3.5,3.5,14.0
d6212036,4.0,4.0,3.5,0.0,4.0,11.5
d11931994,2.5,0.0,0.0,0.0,0.0,0.0
d11822912,3.0,0.0,0.0,0.0,0.0,0.0
d7031910,5.0,0.0,0.0,0.0,0.0,0.0
d3365105,3.5,3.5,3.5,3.5,3.0,13.5
d1047563,4.5,4.5,4.5,3.5,4.5,17.0
d2092175,4.5,4.5,4.5,4.0,4.5,17.5
d6484053,5.0,5.0,5.0,0.0,4.5,14.5
d8600524,5.0,0.0,0.0,0.0,0.0,0.0
d10467435,4.0,4.5,4.5,0.0,4.0,13.0
d12445233,5.0,0.0,0.0,0.0,0.0,0.0
d7698873,4.5,0.0,0.0,0.0,0.0,0.0
d4083799,4.0,4.0,4.0,4.0,3.5,15.5
